"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Churn_Prob","Log_Churn_Prob","Log_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","log_reg_cost","lda_cost","qda_cost"
"125","No",0.509803921568627,"France","Female",0.144927536231884,0.3,0,"1","0","0",0.918261844006103,0.0898358038317499,0.0898358038317499,"No",0.0520020239654754,"No",38.0790395197599,27.2136068034017,28.7543771885943
"126","Yes",0.0893246187363834,"France","Male",0.347826086956522,0.9,0.60822882310503,"1","1","0",0.551320951150835,0.173307390472879,0.173307390472879,"Yes",0.205709079741643,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"127","Yes",0.344226579520697,"France","Female",0.492753623188406,0.1,0,"1","0","1",0.0431264685777492,0.329833846754259,0.329833846754259,"Yes",0.373987047977695,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"128","Yes",0.509803921568627,"Germany","Male",0.550724637681159,0,0.591902632658543,"1","1","0",0.234084855103662,0.542699107286666,0.542699107286666,"Yes",0.654443110341295,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"129","No",0.952069716775599,"France","Female",0.333333333333333,0.7,0,"2","1","0",0.856917785648529,0.155948853454831,0.155948853454831,"No",0.146133112632884,"No",38.0790395197599,27.2136068034017,28.7543771885943
"130","No",0.825708061002179,"France","Male",0.0869565217391304,0.9,0.405850319546075,"1","1","0",0.836303717004974,0.0458686818575793,0.0458686818575793,"No",0.0391344705490744,"No",38.0790395197599,27.2136068034017,28.7543771885943
"131","No",0.799564270152505,"France","Female",0.231884057971014,0.3,0,"2","1","1",0.621132218126831,0.118215951114457,0.118215951114457,"No",0.0830541063819444,"No",38.0790395197599,27.2136068034017,28.7543771885943
"132","No",0.880174291938998,"Germany","Female",0.217391304347826,0.9,0.521576031128814,"1","1","1",0.574673031274487,0.253943622387224,0.253943622387224,"Yes",0.418547096810832,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"133","No",0.644880174291939,"France","Male",0.289855072463768,0.9,0.488528509722812,"1","1","1",0.178003499334186,0.114798463611674,0.114798463611674,"No",0.11419766220962,"No",38.0790395197599,27.2136068034017,28.7543771885943
"134","No",0.642701525054466,"France","Male",0.101449275362319,0.1,0,"2","0","1",0.0822468045698364,0.0455891519727682,0.0455891519727682,"No",0.0224666296686326,"No",38.0790395197599,27.2136068034017,28.7543771885943
"135","No",0.867102396514161,"Germany","Male",0.304347826086957,0.7,0.497526545538868,"2","1","1",0.622056906434564,0.229330913042044,0.229330913042044,"Yes",0.353666678461094,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"136","No",0.431372549019608,"Germany","Female",0.463768115942029,0.5,0.577505592011482,"2","1","1",0.174664930500863,0.559473661590026,0.559473661590026,"Yes",0.662026127166556,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"137","No",0.152505446623094,"Germany","Female",0.231884057971014,0.5,0.253744179559119,"1","0","1",0.838943619115626,0.28261093973578,0.28261093973578,"Yes",0.362879725609705,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"138","No",0.535947712418301,"France","Male",0.318840579710145,0.2,0.531941474723861,"1","0","1",0.465813285168734,0.153138523154037,0.153138523154037,"No",0.129898698099514,"No",38.0790395197599,27.2136068034017,28.7543771885943
"139","Yes",0.420479302832244,"Spain","Female",0.434782608695652,0.2,0.849532971733663,"1","1","0",0.375784237394671,0.405699391983197,0.405699391983197,"Yes",0.249109039844851,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"140","Yes",0.40958605664488,"Spain","Female",0.246376811594203,0.1,0.516107396433349,"2","0","1",0.0429003469831369,0.195197665243958,0.195197665243958,"Yes",0.166376134393357,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"141","No",0.79520697167756,"Germany","Male",0.376811594202899,1,0.547840320346799,"1","1","0",0.947752110326536,0.288173614731946,0.288173614731946,"Yes",0.460010059516031,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"142","No",0.592592592592593,"France","Male",0.231884057971014,0.7,0,"2","1","1",0.902164456705615,0.0701821878449284,0.0701821878449284,"No",0.0466328980782299,"No",38.0790395197599,27.2136068034017,28.7543771885943
"143","No",0.633986928104575,"France","Female",0.36231884057971,0.5,0.501605771490728,"1","1","1",0.966626062788996,0.252375723823373,0.252375723823373,"Yes",0.242259465642284,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"144","Yes",0.875816993464052,"Spain","Male",0.492753623188406,0.2,0,"1","1","0",0.79563718335101,0.200229864196773,0.200229864196773,"Yes",0.165878329121708,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"145","Yes",0.65359477124183,"France","Female",0.188405797101449,0.5,0.163076370967989,"1","1","0",0.63107156733468,0.110092067027397,0.110092067027397,"No",0.0829668387282291,"No",38.0790395197599,27.2136068034017,28.7543771885943
"146","No",0.20479302832244,"Spain","Female",0.0434782608695652,0.5,0.451008694406562,"1","1","1",0.270675449505428,0.084572157246318,0.084572157246318,"No",0.0581078177947506,"No",38.0790395197599,27.2136068034017,28.7543771885943
"147","No",0.531590413943355,"Spain","Female",0.159420289855072,0.8,0.551207623780635,"2","1","0",0.705387014459881,0.124449947275213,0.124449947275213,"No",0.0938741122094969,"No",38.0790395197599,27.2136068034017,28.7543771885943
"148","No",0.564270152505447,"France","Male",0.27536231884058,0.5,0.426337163427589,"1","0","0",0.122428941963958,0.114563228634806,0.114563228634806,"No",0.100858343826258,"No",38.0790395197599,27.2136068034017,28.7543771885943
"149","No",0.749455337690632,"France","Male",0.376811594202899,0.9,0.480998599869772,"1","1","0",0.374159532235328,0.155223218598635,0.155223218598635,"No",0.165291703748255,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"150","No",0.0544662309368192,"France","Male",0.202898550724638,0,0,"2","0","1",0.00433686417052828,0.0812471558168494,0.0812471558168494,"No",0.0891769399809576,"No",38.0790395197599,27.2136068034017,28.7543771885943
"151","No",0.790849673202614,"Spain","Female",0.202898550724638,0.7,0,"2","1","0",0.447588594710795,0.100363019053125,0.100363019053125,"No",0.0682205773003612,"No",38.0790395197599,27.2136068034017,28.7543771885943
"152","Yes",0.313725490196078,"France","Female",0.434782608695652,0.9,0,"1","1","0",0.749477625113198,0.245455684269286,0.245455684269286,"Yes",0.215468919678247,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"153","No",0.708061002178649,"Spain","Male",0.347826086956522,0.8,0,"2","1","0",0.904030534916085,0.108882772762379,0.108882772762379,"No",0.0645392447961747,"No",38.0790395197599,27.2136068034017,28.7543771885943
"154","No",0.32244008714597,"France","Male",0.27536231884058,0.2,0.50861124530681,"1","1","0",0.493220302538892,0.134461603837208,0.134461603837208,"No",0.127993367322785,"No",38.0790395197599,27.2136068034017,28.7543771885943
"155","No",0.485838779956427,"France","Female",0.36231884057971,0.6,0,"2","1","1",0.545201816773502,0.194473144709305,0.194473144709305,"Yes",0.161571924696732,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"156","Yes",0.686274509803922,"Spain","Male",0.565217391304348,0.7,0,"1","1","0",0.0896564621921393,0.245227615927885,0.245227615927885,"Yes",0.145677037905173,"No",38.0790395197599,27.2136068034017,28.7543771885943
"157","No",0.799564270152505,"France","Female",0.217391304347826,0.7,0,"2","0","0",0.414964079069551,0.103683277498867,0.103683277498867,"No",0.075702667704572,"No",38.0790395197599,27.2136068034017,28.7543771885943
"158","No",0.42483660130719,"Spain","Female",0.144927536231884,0.2,0,"2","1","1",0.460322810828434,0.095532863559742,0.095532863559742,"No",0.0612228190705972,"No",38.0790395197599,27.2136068034017,28.7543771885943
"159","No",0.555555555555556,"France","Female",0.797101449275362,0.6,0.387644441613725,"1","0","1",0.523590402883475,0.676081428291616,0.676081428291616,"Yes",0.70506424058793,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"160","No",0.522875816993464,"Germany","Female",0.217391304347826,0.4,0.491222153185781,"1","0","0",0.563433757923882,0.288594635499337,0.288594635499337,"Yes",0.346270021326929,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"161","No",0.710239651416122,"Spain","Female",0.0579710144927536,0.6,0.402794018878342,"1","0","1",0.423480342372697,0.0756543294308534,0.0756543294308534,"No",0.0628805901567569,"No",38.0790395197599,27.2136068034017,28.7543771885943
"162","No",0.638344226579521,"France","Male",0.173913043478261,0.2,0,"2","1","0",0.417351057025946,0.0604145003030472,0.0604145003030472,"No",0.035311394990698,"No",38.0790395197599,27.2136068034017,28.7543771885943
"163","No",0.891067538126362,"France","Female",0.449275362318841,0.7,0.430482990125592,"1","0","0",0.235590148859216,0.296634300867055,0.296634300867055,"Yes",0.336843174738676,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"164","No",0.718954248366013,"Spain","Female",0.260869565217391,0.2,0,"2","1","1",0.534882181248309,0.139921995074405,0.139921995074405,"No",0.108527201083415,"No",38.0790395197599,27.2136068034017,28.7543771885943
"165","Yes",0.636165577342048,"Spain","Male",0.159420289855072,0,0.532897201409544,"1","1","0",0.277881337667747,0.0858096024487384,0.0858096024487384,"No",0.0683813348584143,"No",38.0790395197599,27.2136068034017,28.7543771885943
"166","No",0.586056644880174,"Germany","Male",0.188405797101449,0.9,0.498966532586996,"2","1","1",0.699381040889405,0.155983660568443,0.155983660568443,"No",0.229362388749159,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"167","Yes",0.681917211328976,"Germany","Female",0.0869565217391304,0.7,0.450518455521124,"1","1","0",0.812537097292791,0.167215783440687,0.167215783440687,"No",0.213551397722681,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"168","No",0.4880174291939,"Spain","Female",0.333333333333333,0.9,0.434492068074332,"1","1","0",0.982535732162421,0.217268357902222,0.217268357902222,"Yes",0.158378593696172,"No",38.0790395197599,27.2136068034017,28.7543771885943
"169","Yes",0.601307189542484,"Spain","Female",0.304347826086957,0.2,0,"2","1","0",0.203567740719239,0.168613801915837,0.168613801915837,"No",0.127893057816326,"No",38.0790395197599,27.2136068034017,28.7543771885943
"170","No",0.633986928104575,"Germany","Male",0.0869565217391304,0.9,0.230889800715502,"2","0","0",0.265638968521494,0.0884332424777727,0.0884332424777727,"No",0.116058230024034,"No",38.0790395197599,27.2136068034017,28.7543771885943
"171","No",0.202614379084967,"France","Female",0.159420289855072,0.4,0.518594581568955,"1","1","0",0.820109870492632,0.138202648758062,0.138202648758062,"No",0.117272703035115,"No",38.0790395197599,27.2136068034017,28.7543771885943
"172","No",0.516339869281046,"Germany","Male",0.130434782608696,0.5,0.381933915877957,"2","1","0",0.780001390132758,0.12760402486704,0.12760402486704,"No",0.156187724334996,"No",38.0790395197599,27.2136068034017,28.7543771885943
"173","Yes",0.193899782135076,"Germany","Male",0.376811594202899,1,0.516578543902028,"1","1","0",0.0273082079338577,0.316055850505128,0.316055850505128,"Yes",0.465751389089051,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"174","No",0.407407407407407,"France","Male",0.173913043478261,0.4,0.675422001020414,"1","1","0",0.560931218931408,0.095111599803675,0.095111599803675,"No",0.0652888652683252,"No",38.0790395197599,27.2136068034017,28.7543771885943
"175","No",0.263616557734205,"France","Male",0.318840579710145,0.5,0,"2","1","1",0.732301184763145,0.111361990788894,0.111361990788894,"No",0.0991698735118482,"No",38.0790395197599,27.2136068034017,28.7543771885943
"176","No",0.202614379084967,"Spain","Female",0.246376811594203,0.7,0.533556114357028,"1","1","1",0.136385624827171,0.185824050134854,0.185824050134854,"Yes",0.131961645549903,"No",38.0790395197599,27.2136068034017,28.7543771885943
"177","No",0.259259259259259,"France","Female",0.173913043478261,0,0,"2","1","1",0.652771789705917,0.11290098669028,0.11290098669028,"No",0.0851315781020622,"No",38.0790395197599,27.2136068034017,28.7543771885943
"178","No",0.468409586056645,"Germany","Male",0.260869565217391,0.5,0.75919063393428,"2","0","0",0.896787193176948,0.254585092092959,0.254585092092959,"Yes",0.274560613494235,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"179","No",0.44880174291939,"Spain","Female",0.318840579710145,0.8,0.406512142041416,"1","0","1",0.473857953434553,0.208557478046819,0.208557478046819,"Yes",0.152022384629833,"No",38.0790395197599,27.2136068034017,28.7543771885943
"180","Yes",0.790849673202614,"Germany","Female",0.536231884057971,0.3,0.644121324319368,"1","1","0",0.0403502034444289,0.634772337199252,0.634772337199252,"Yes",0.715472904139287,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"181","No",1,"Spain","Female",0.391304347826087,0.2,0.48749358753588,"1","1","1",0.0973638982522831,0.27389948066768,0.27389948066768,"Yes",0.279913225735064,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"182","No",0.259259259259259,"France","Male",0.681159420289855,0.2,0,"2","1","1",0.240323100856132,0.394816172180827,0.394816172180827,"Yes",0.516140222388955,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"183","No",0.843137254901961,"Germany","Female",0.391304347826087,0.1,0.646280009544911,"2","1","0",0.872681791111051,0.487166104918275,0.487166104918275,"Yes",0.550268923718728,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"184","No",0.533769063180828,"France","Male",0.347826086956522,0.2,0,"2","1","1",0.27732248429725,0.123868932837971,0.123868932837971,"No",0.105601652132317,"No",38.0790395197599,27.2136068034017,28.7543771885943
"185","Yes",0.899782135076253,"France","Female",0.463768115942029,0.4,0,"1","1","1",0.0426805259902321,0.260883308693863,0.260883308693863,"Yes",0.256807807624005,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"186","No",0.26797385620915,"France","Male",0.202898550724638,0.8,0,"2","1","0",0.479273770645097,0.0660824004994,0.0660824004994,"No",0.0451848652640593,"No",38.0790395197599,27.2136068034017,28.7543771885943
"187","No",0.738562091503268,"France","Female",0.304347826086957,0.1,0.394625044774155,"1","1","0",0.974764189980143,0.20464223112804,0.20464223112804,"Yes",0.179616627989272,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"188","No",0.291938997821351,"Spain","Female",0.27536231884058,0,0,"1","0","1",0.65761350208945,0.167853546155066,0.167853546155066,"No",0.143227109196623,"No",38.0790395197599,27.2136068034017,28.7543771885943
"189","No",0.490196078431373,"Spain","Male",0.173913043478261,0.5,0,"2","0","1",0.980578295227194,0.0604076852676941,0.0604076852676941,"No",0.0343290000517201,"No",38.0790395197599,27.2136068034017,28.7543771885943
"190","No",0.644880174291939,"Germany","Female",0.231884057971014,0.7,0.443957863529372,"2","1","0",0.742836840918308,0.275608015599941,0.275608015599941,"Yes",0.374913992748104,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"191","Yes",0.705882352941177,"France","Female",0.333333333333333,0.8,0.224054515520624,"2","0","0",0.464899547906825,0.184037459213785,0.184037459213785,"Yes",0.186367715921329,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"192","No",0.263616557734205,"France","Female",0.260869565217391,0.3,0.336103674603501,"2","1","0",0.0883273352605174,0.181073222222539,0.181073222222539,"Yes",0.178734754798571,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"193","No",0.191721132897603,"France","Male",0.318840579710145,0.1,0,"2","0","0",0.574979160509829,0.121920865620978,0.121920865620978,"No",0.13525584224559,"No",38.0790395197599,27.2136068034017,28.7543771885943
"194","No",0.457516339869281,"France","Male",0.202898550724638,0.8,0.370719801015624,"1","1","0",0.434770720603818,0.0804084549889195,0.0804084549889195,"No",0.0713830725784923,"No",38.0790395197599,27.2136068034017,28.7543771885943
"195","No",0.411764705882353,"Spain","Male",0.159420289855072,0.9,0.245958189637872,"2","1","0",0.640392257460587,0.0630308093909864,0.0630308093909864,"No",0.0402356561716976,"No",38.0790395197599,27.2136068034017,28.7543771885943
"196","No",0.906318082788671,"France","Male",0.246376811594203,0.3,0.696657953832969,"1","1","1",0.00294418116930167,0.116325134629677,0.116325134629677,"No",0.0718654519403086,"No",38.0790395197599,27.2136068034017,28.7543771885943
"197","No",0.490196078431373,"Spain","Female",0.202898550724638,0.6,0,"2","1","1",0.214969929628279,0.10957967068687,0.10957967068687,"No",0.0610115587047328,"No",38.0790395197599,27.2136068034017,28.7543771885943
"198","No",0.718954248366013,"Germany","Male",0.27536231884058,0.3,0.429340215383864,"1","1","1",0.792973428962466,0.220162997862297,0.220162997862297,"Yes",0.291624896130254,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
"199","No",0.239651416122004,"France","Male",0.565217391304348,1,0,"2","1","1",0.239200893685347,0.250177834327151,0.250177834327151,"Yes",0.249330316289145,"Yes",38.0790395197599,27.2136068034017,28.7543771885943
