"","Churn","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Log_Churn_Prob","Log_Churn_Prediction","LDA_Churn_Prob","LDA_Churn_Prediction","QDA_Churn_Prob","QDA_Churn_Prediction","Dato"
"142","No",0.592592592592593,"France","Male",0.231884057971014,0.7,0,"2","1","1",0.902164456705615,0.0701821878449284,"No",0.0635027968929198,"No",0.0466328980782299,"No",2016-02-07
"143","No",0.633986928104575,"France","Female",0.36231884057971,0.5,0.501605771490728,"1","1","1",0.966626062788996,0.252375723823373,"Yes",0.242738379321217,"Yes",0.242259465642284,"Yes",2017-02-13
"144","Yes",0.875816993464052,"Spain","Male",0.492753623188406,0.2,0,"1","1","0",0.79563718335101,0.200229864196773,"Yes",0.210783510570415,"Yes",0.165878329121708,"Yes",2018-05-19
"145","Yes",0.65359477124183,"France","Female",0.188405797101449,0.5,0.163076370967989,"1","1","0",0.63107156733468,0.110092067027397,"No",0.0962454379351463,"No",0.0829668387282291,"No",2020-01-11
"146","No",0.20479302832244,"Spain","Female",0.0434782608695652,0.5,0.451008694406562,"1","1","1",0.270675449505428,0.084572157246318,"No",0.0651790826418056,"No",0.0581078177947506,"No",2019-02-12
"147","No",0.531590413943355,"Spain","Female",0.159420289855072,0.8,0.551207623780635,"2","1","0",0.705387014459881,0.124449947275213,"No",0.104029408342058,"No",0.0938741122094969,"No",2019-01-04
"148","No",0.564270152505447,"France","Male",0.27536231884058,0.5,0.426337163427589,"1","0","0",0.122428941963958,0.114563228634806,"No",0.103804006874482,"No",0.100858343826258,"No",2020-05-25
"149","No",0.749455337690632,"France","Male",0.376811594202899,0.9,0.480998599869772,"1","1","0",0.374159532235328,0.155223218598635,"No",0.150393658881227,"Yes",0.165291703748255,"Yes",2016-11-23
"150","No",0.0544662309368192,"France","Male",0.202898550724638,0,0,"2","0","1",0.00433686417052828,0.0812471558168494,"No",0.07154431736195,"No",0.0891769399809576,"No",2015-05-30
"151","No",0.790849673202614,"Spain","Female",0.202898550724638,0.7,0,"2","1","0",0.447588594710795,0.100363019053125,"No",0.089097774254436,"No",0.0682205773003612,"No",2020-05-07
"152","Yes",0.313725490196078,"France","Female",0.434782608695652,0.9,0,"1","1","0",0.749477625113198,0.245455684269286,"Yes",0.253271983000105,"Yes",0.215468919678247,"Yes",2019-06-30
"153","No",0.708061002178649,"Spain","Male",0.347826086956522,0.8,0,"2","1","0",0.904030534916085,0.108882772762379,"No",0.105971192496368,"No",0.0645392447961747,"No",2020-10-15
"154","No",0.32244008714597,"France","Male",0.27536231884058,0.2,0.50861124530681,"1","1","0",0.493220302538892,0.134461603837208,"No",0.120981136091139,"No",0.127993367322785,"No",2020-09-07
"155","No",0.485838779956427,"France","Female",0.36231884057971,0.6,0,"2","1","1",0.545201816773502,0.194473144709305,"Yes",0.192389852572261,"Yes",0.161571924696732,"Yes",2019-02-22
"156","Yes",0.686274509803922,"Spain","Male",0.565217391304348,0.7,0,"1","1","0",0.0896564621921393,0.245227615927885,"Yes",0.268579353266,"Yes",0.145677037905173,"No",2019-07-09
"157","No",0.799564270152505,"France","Female",0.217391304347826,0.7,0,"2","0","0",0.414964079069551,0.103683277498867,"No",0.0935271522562349,"No",0.075702667704572,"No",2016-02-14
"158","No",0.42483660130719,"Spain","Female",0.144927536231884,0.2,0,"2","1","1",0.460322810828434,0.095532863559742,"No",0.0810943316960009,"No",0.0612228190705972,"No",2019-02-07
"159","No",0.555555555555556,"France","Female",0.797101449275362,0.6,0.387644441613725,"1","0","1",0.523590402883475,0.676081428291616,"Yes",0.73144684353344,"Yes",0.70506424058793,"Yes",2020-04-25
"160","No",0.522875816993464,"Germany","Female",0.217391304347826,0.4,0.491222153185781,"1","0","0",0.563433757923882,0.288594635499337,"Yes",0.282690408308289,"Yes",0.346270021326929,"Yes",2015-11-08
"161","No",0.710239651416122,"Spain","Female",0.0579710144927536,0.6,0.402794018878342,"1","0","1",0.423480342372697,0.0756543294308534,"No",0.0590502274020159,"No",0.0628805901567569,"No",2015-07-16
"162","No",0.638344226579521,"France","Male",0.173913043478261,0.2,0,"2","1","0",0.417351057025946,0.0604145003030472,"No",0.0522015143593323,"No",0.035311394990698,"No",2019-09-09
"163","No",0.891067538126362,"France","Female",0.449275362318841,0.7,0.430482990125592,"1","0","0",0.235590148859216,0.296634300867055,"Yes",0.300438387583124,"Yes",0.336843174738676,"Yes",2018-11-18
"164","No",0.718954248366013,"Spain","Female",0.260869565217391,0.2,0,"2","1","1",0.534882181248309,0.139921995074405,"No",0.128637664006386,"No",0.108527201083415,"No",2017-01-15
"165","Yes",0.636165577342048,"Spain","Male",0.159420289855072,0,0.532897201409544,"1","1","0",0.277881337667747,0.0858096024487384,"No",0.07043025050791,"No",0.0683813348584143,"No",2015-10-17
"166","No",0.586056644880174,"Germany","Male",0.188405797101449,0.9,0.498966532586996,"2","1","1",0.699381040889405,0.155983660568443,"No",0.150000873223986,"Yes",0.229362388749159,"Yes",2020-02-26
"167","Yes",0.681917211328976,"Germany","Female",0.0869565217391304,0.7,0.450518455521124,"1","1","0",0.812537097292791,0.167215783440687,"No",0.151911528790851,"Yes",0.213551397722681,"Yes",2018-05-14
"168","No",0.4880174291939,"Spain","Female",0.333333333333333,0.9,0.434492068074332,"1","1","0",0.982535732162421,0.217268357902222,"Yes",0.205752501091825,"Yes",0.158378593696172,"No",2019-05-07
"169","Yes",0.601307189542484,"Spain","Female",0.304347826086957,0.2,0,"2","1","0",0.203567740719239,0.168613801915837,"No",0.159502204536796,"Yes",0.127893057816326,"No",2018-06-12
"170","No",0.633986928104575,"Germany","Male",0.0869565217391304,0.9,0.230889800715502,"2","0","0",0.265638968521494,0.0884332424777727,"No",0.0808368639952078,"No",0.116058230024034,"No",2017-03-09
"171","No",0.202614379084967,"France","Female",0.159420289855072,0.4,0.518594581568955,"1","1","0",0.820109870492632,0.138202648758062,"No",0.116189131202515,"No",0.117272703035115,"No",2019-09-02
"172","No",0.516339869281046,"Germany","Male",0.130434782608696,0.5,0.381933915877957,"2","1","0",0.780001390132758,0.12760402486704,"No",0.118546011908269,"No",0.156187724334996,"No",2020-10-10
"173","Yes",0.193899782135076,"Germany","Male",0.376811594202899,1,0.516578543902028,"1","1","0",0.0273082079338577,0.316055850505128,"Yes",0.335130522707403,"Yes",0.465751389089051,"Yes",2020-10-26
"174","No",0.407407407407407,"France","Male",0.173913043478261,0.4,0.675422001020414,"1","1","0",0.560931218931408,0.095111599803675,"No",0.0790439568380892,"No",0.0652888652683252,"No",2017-07-17
"175","No",0.263616557734205,"France","Male",0.318840579710145,0.5,0,"2","1","1",0.732301184763145,0.111361990788894,"No",0.106642235165973,"No",0.0991698735118482,"No",2020-08-18
"176","No",0.202614379084967,"Spain","Female",0.246376811594203,0.7,0.533556114357028,"1","1","1",0.136385624827171,0.185824050134854,"Yes",0.165417091324981,"Yes",0.131961645549903,"No",2019-03-13
"177","No",0.259259259259259,"France","Female",0.173913043478261,0,0,"2","1","1",0.652771789705917,0.11290098669028,"No",0.098270206573009,"No",0.0851315781020622,"No",2016-11-30
"178","No",0.468409586056645,"Germany","Male",0.260869565217391,0.5,0.75919063393428,"2","0","0",0.896787193176948,0.254585092092959,"Yes",0.250886732353097,"Yes",0.274560613494235,"Yes",2016-07-11
"179","No",0.44880174291939,"Spain","Female",0.318840579710145,0.8,0.406512142041416,"1","0","1",0.473857953434553,0.208557478046819,"Yes",0.195875138838801,"Yes",0.152022384629833,"No",2018-02-07
"180","Yes",0.790849673202614,"Germany","Female",0.536231884057971,0.3,0.644121324319368,"1","1","0",0.0403502034444289,0.634772337199252,"Yes",0.676449099985231,"Yes",0.715472904139287,"Yes",2020-02-02
"181","No",1,"Spain","Female",0.391304347826087,0.2,0.48749358753588,"1","1","1",0.0973638982522831,0.27389948066768,"Yes",0.265918868517449,"Yes",0.279913225735064,"Yes",2018-11-28
"182","No",0.259259259259259,"France","Male",0.681159420289855,0.2,0,"2","1","1",0.240323100856132,0.394816172180827,"Yes",0.444517168603639,"Yes",0.516140222388955,"Yes",2017-12-15
"183","No",0.843137254901961,"Germany","Female",0.391304347826087,0.1,0.646280009544911,"2","1","0",0.872681791111051,0.487166104918275,"Yes",0.506982661759786,"Yes",0.550268923718728,"Yes",2020-05-10
"184","No",0.533769063180828,"France","Male",0.347826086956522,0.2,0,"2","1","1",0.27732248429725,0.123868932837971,"No",0.120472345612283,"No",0.105601652132317,"No",2019-09-08
"185","Yes",0.899782135076253,"France","Female",0.463768115942029,0.4,0,"1","1","1",0.0426805259902321,0.260883308693863,"Yes",0.271915623171713,"Yes",0.256807807624005,"Yes",2017-09-25
"186","No",0.26797385620915,"France","Male",0.202898550724638,0.8,0,"2","1","0",0.479273770645097,0.0660824004994,"No",0.0586734418439927,"No",0.0451848652640593,"No",2016-02-01
"187","No",0.738562091503268,"France","Female",0.304347826086957,0.1,0.394625044774155,"1","1","0",0.974764189980143,0.20464223112804,"Yes",0.190374766846996,"Yes",0.179616627989272,"Yes",2017-07-10
"188","No",0.291938997821351,"Spain","Female",0.27536231884058,0,0,"1","0","1",0.65761350208945,0.167853546155066,"No",0.155648475323003,"Yes",0.143227109196623,"No",2015-02-12
"189","No",0.490196078431373,"Spain","Male",0.173913043478261,0.5,0,"2","0","1",0.980578295227194,0.0604076852676941,"No",0.0520431294319953,"No",0.0343290000517201,"No",2020-06-07
"190","No",0.644880174291939,"Germany","Female",0.231884057971014,0.7,0.443957863529372,"2","1","0",0.742836840918308,0.275608015599941,"Yes",0.273413092675403,"Yes",0.374913992748104,"Yes",2015-11-11
"191","Yes",0.705882352941177,"France","Female",0.333333333333333,0.8,0.224054515520624,"2","0","0",0.464899547906825,0.184037459213785,"Yes",0.176995399687936,"Yes",0.186367715921329,"Yes",2017-04-04
"192","No",0.263616557734205,"France","Female",0.260869565217391,0.3,0.336103674603501,"2","1","0",0.0883273352605174,0.181073222222539,"Yes",0.164710381047722,"Yes",0.178734754798571,"Yes",2017-01-27
"193","No",0.191721132897603,"France","Male",0.318840579710145,0.1,0,"2","0","0",0.574979160509829,0.121920865620978,"No",0.11625771732403,"No",0.13525584224559,"No",2017-03-13
"194","No",0.457516339869281,"France","Male",0.202898550724638,0.8,0.370719801015624,"1","1","0",0.434770720603818,0.0804084549889195,"No",0.0697252704445754,"No",0.0713830725784923,"No",2019-11-21
"195","No",0.411764705882353,"Spain","Male",0.159420289855072,0.9,0.245958189637872,"2","1","0",0.640392257460587,0.0630308093909864,"No",0.0531367487144288,"No",0.0402356561716976,"No",2019-08-14
"196","No",0.906318082788671,"France","Male",0.246376811594203,0.3,0.696657953832969,"1","1","1",0.00294418116930167,0.116325134629677,"No",0.10144901346961,"No",0.0718654519403086,"No",2018-04-13
"197","No",0.490196078431373,"Spain","Female",0.202898550724638,0.6,0,"2","1","1",0.214969929628279,0.10957967068687,"No",0.0972410779036908,"No",0.0610115587047328,"No",2018-09-13
"198","No",0.718954248366013,"Germany","Male",0.27536231884058,0.3,0.429340215383864,"1","1","1",0.792973428962466,0.220162997862297,"Yes",0.22238126209766,"Yes",0.291624896130254,"Yes",2016-08-30
"199","No",0.239651416122004,"France","Male",0.565217391304348,1,0,"2","1","1",0.239200893685347,0.250177834327151,"Yes",0.275872493991633,"Yes",0.249330316289145,"Yes",2019-07-25
"200","No",0.28322440087146,"France","Male",0.246376811594203,0.6,0.384314763017925,"1","1","0",0.0523893031784535,0.104309682045396,"No",0.0930119638453173,"No",0.102836346369929,"No",2018-06-24
"201","No",1,"Spain","Male",0.173913043478261,0.2,0.562140628491831,"1","1","1",0.0298359493331613,0.0818600452547498,"No",0.0678429776484461,"No",0.0728267083247801,"No",2018-12-25
"202","No",0.801742919389978,"France","Male",0.347826086956522,0.4,0.420171313380664,"1","0","1",0.607045372833105,0.145286034266919,"No",0.138006254677565,"No",0.130619436919032,"No",2019-07-17
"203","Yes",0.272331154684096,"Spain","Male",0.463768115942029,0.5,0,"1","0","1",0.73074153581667,0.194668711843113,"Yes",0.202188494773605,"Yes",0.128909166828301,"No",2020-07-29
"204","Yes",0.697167755991285,"France","Female",0.289855072463768,0.2,0.51424090155489,"2","1","1",0.0718232591212461,0.206300961502681,"Yes",0.189186305942703,"Yes",0.171281717552665,"Yes",2017-08-26
"205","No",0.263616557734205,"Spain","Male",0.217391304347826,0.3,0.704136966526927,"1","1","0",0.473341154080215,0.123524504279883,"No",0.105099738896146,"No",0.0881991536934112,"No",2018-01-13
"206","No",0.34640522875817,"France","Male",0.27536231884058,0.3,0,"1","1","1",0.89837944523702,0.0956632014817834,"No",0.0888035836311014,"No",0.0788381575011068,"No",2019-09-09
"207","Yes",0.47276688453159,"Spain","Female",0.333333333333333,0.3,0.357770120928382,"1","0","0",0.996560971572785,0.230503095941457,"Yes",0.218095630175992,"Yes",0.19592622622478,"Yes",2019-09-14
"208","No",0.494553376906318,"France","Male",0.231884057971014,0.5,0.537885840422301,"1","1","1",0.759786609621219,0.105362057139101,"No",0.0920451622305813,"No",0.0861052141092507,"No",2016-04-08
"209","Yes",0.549019607843137,"France","Male",0.391304347826087,0.5,0,"1","1","0",0.712577651165686,0.137880933783619,"No",0.138254415200405,"No",0.117561090621123,"No",2016-10-14
"210","No",0.610021786492375,"France","Male",0.391304347826087,0.2,0.423984295775229,"1","0","1",0.791340773043826,0.18424018305074,"Yes",0.179442935133099,"Yes",0.174364749645832,"Yes",2017-07-17
"211","No",0.649237472766884,"Germany","Male",0.217391304347826,0.2,0.644941697244487,"2","1","0",0.846932482052036,0.209470757959857,"Yes",0.202011501180542,"Yes",0.220942453441412,"Yes",2015-05-07
"212","No",0.461873638344227,"France","Male",0.188405797101449,0.8,0,"2","1","1",0.849598336641149,0.0594318137851687,"No",0.0522281770219632,"No",0.037227361948849,"No",2020-09-07
"213","No",0.498910675381264,"France","Female",0.333333333333333,0.9,0,"2","0","0",0.444246875576618,0.16596820088917,"No",0.161868811319594,"Yes",0.130526224008217,"No",2017-07-16
"214","No",0.620915032679739,"France","Female",0.231884057971014,0.1,0.251476645358281,"1","1","1",0.203190554697974,0.148681557198891,"No",0.13285859666847,"No",0.120567993591491,"No",2019-08-18
"215","No",0.394335511982571,"Germany","Male",0.115942028985507,0.4,0.471454406049883,"2","0","0",0.302107451261595,0.133477536376217,"No",0.12207543415182,"No",0.156011975383258,"No",2020-11-21
"216","Yes",0.603485838779956,"Germany","Male",0.420289855072464,0.7,0.425886900932566,"1","0","1",0.789812627105889,0.334617971108671,"Yes",0.362076742232799,"Yes",0.476955440026723,"Yes",2016-11-24
"217","No",0.662309368191721,"France","Male",0.405797101449275,0.7,0.197341279082675,"1","1","0",0.665042311540752,0.154187736106246,"No",0.154389774858319,"Yes",0.152302674804431,"No",2016-09-14
"218","No",0.738562091503268,"Spain","Female",0.217391304347826,0.9,0,"2","0","0",0.882909517858955,0.10354827660757,"No",0.0930409171282149,"No",0.0644789127784079,"No",2020-09-24
"219","Yes",0.906318082788671,"France","Male",0.36231884057971,0.1,0.42168244485241,"2","1","0",0.174398955100212,0.158246302726887,"No",0.151241931680958,"Yes",0.133045703705172,"No",2017-03-29
"220","Yes",0.437908496732026,"France","Male",0.521739130434783,0.8,0,"1","1","1",0.143644368037148,0.214712239424114,"Yes",0.231951463719451,"Yes",0.20346786098108,"Yes",2019-07-26
"221","No",0.729847494553377,"France","Female",0.188405797101449,0.9,0.457245609163466,"2","1","1",0.49088182921469,0.120584550107746,"No",0.10403077807795,"No",0.120299056070208,"No",2020-09-26
"222","No",0.26797385620915,"Spain","Male",0.173913043478261,0.7,0,"1","0","1",0.625052992560789,0.0612625886054924,"No",0.0529042376224737,"No",0.0308479493698551,"No",2015-07-01
"223","No",0.383442265795207,"France","Male",0.347826086956522,0.2,0,"2","1","1",0.839945364782337,0.128115401008925,"No",0.12459747836053,"No",0.120127938878099,"No",2018-04-10
"224","Yes",1,"France","Male",0.217391304347826,1,0,"1","1","0",0.0242530161630436,0.0565238267115135,"No",0.0507940028507124,"No",0.0484459630757761,"No",2019-12-03
"225","Yes",0.610021786492375,"Germany","Male",0.391304347826087,0.6,0.396831319042724,"1","1","1",0.544356336030091,0.306767633800213,"Yes",0.328722507304692,"Yes",0.437736106275892,"Yes",2016-07-22
"226","No",0.607843137254902,"France","Male",0.27536231884058,0.4,0.679789591064643,"2","1","0",0.991301169261664,0.135035995791772,"No",0.120474945073754,"No",0.095893318280953,"No",2020-01-03
"227","No",0.660130718954248,"France","Female",0.173913043478261,0.9,0,"2","1","1",0.134756519247588,0.0867878710689026,"No",0.0761240014804444,"No",0.0574252423744989,"No",2016-12-31
"228","Yes",0.339869281045752,"Germany","Female",0.304347826086957,0.6,0.297316531983165,"3","1","1",0.428715642343844,0.342331023621097,"Yes",0.353564827407847,"Yes",0.444304738316313,"Yes",2015-08-21
"229","Yes",0.784313725490196,"Germany","Male",0.463768115942029,0.2,0.386166311588901,"1","1","0",0.386010213975435,0.385501342413998,"Yes",0.421197106724388,"Yes",0.524647040451374,"Yes",2019-07-09
"230","No",0.442265795206972,"Germany","Female",0.159420289855072,0.3,0.521447652311741,"1","1","0",0.305213897927252,0.25105587549255,"Yes",0.237453137117202,"Yes",0.277568886389151,"Yes",2019-11-30
"231","No",0.61437908496732,"France","Male",0.782608695652174,0.1,0,"2","0","1",0.559901520595217,0.48669695259048,"Yes",0.555296729324703,"Yes",0.554130861701283,"Yes",2020-08-09
"232","No",0.477124183006536,"France","Male",0.318840579710145,0,0,"2","1","0",0.311134813374677,0.116442330770168,"No",0.110907774612226,"No",0.103380613407738,"No",2020-11-07
"233","No",0.263616557734205,"France","Female",0.27536231884058,0.1,0,"2","0","1",0.780541791741111,0.16251703524693,"No",0.151675274475582,"Yes",0.146316607911725,"No",2016-07-21
"234","No",0.81917211328976,"Germany","Male",0.0289855072463768,0.3,0.477142930821036,"2","0","1",0.750690690960987,0.0882596155043972,"No",0.0758391370751336,"No",0.088848413616287,"No",2016-08-04
"235","No",0.422657952069717,"France","Female",0.710144927536232,0.5,0.454283928586304,"2","0","1",0.465717125985532,0.612346428245634,"Yes",0.658192723661712,"Yes",0.654965080031023,"Yes",2015-01-04
